x	y	Sought Treatment	labels
-4.0454865	14.082339	0	6
-9.034905	4.6235056	1	2
-0.3058031	-21.125774	0	1
11.509721	15.537065	1	4
-8.998122	-2.139248	1	2
5.019895	14.322432	0	4
0.7369446	30.19164	0	0
0.9003545	30.653376	0	0
-5.16295	7.298055	1	2
5.019895	14.322432	1	4
-9.034884	4.623493	1	2
-4.727952	21.45517	1	6
-5.5940456	0.65692145	1	2
-9.640111	-2.1163464	1	2
-4.4732766	-33.55019	0	1
-5.313664	-20.861452	1	1
-16.686047	18.653362	1	6
13.826076	3.9779563	1	3
13.826685	3.9782376	1	3
10.065068	-19.061937	0	7
-5.313664	-20.861452	0	1
7.9899087	-21.683863	0	7
-8.167609	22.683207	0	6
-2.4628696	-9.473436	0	5
-2.8830996	-33.08414	0	1
-4.4732766	-33.55019	0	1
-3.2295237	-32.89246	0	1
10.998986	15.797744	1	4
3.9557889	-4.4412785	0	5
10.689311	15.709662	0	4
11.519548	15.525269	1	4
3.2077303	-0.6134591	1	5
10.064289	-19.062506	0	7
11.403503	-3.6202157	1	3
-16.794386	17.647873	0	6
14.426423	-24.08257	0	7
-12.974223	4.4238772	1	2
-16.788816	17.548412	1	6
11.412159	15.639273	1	4
7.3132806	-4.370904	1	5
-0.33510816	3.5700395	1	2
-5.573773	2.7545936	1	2
0.5703938	19.955534	1	0
-0.6276747	19.924206	1	0
-5.3136644	-20.861452	1	1
14.444603	-24.08618	0	7
11.183181	-4.527815	1	3
0.4623751	30.715986	1	0
-9.794983	25.280283	0	6
0.6103542	19.519535	0	0
2.1559665	-4.6632233	1	5
10.067685	-21.569164	0	7
-6.271536	6.0706606	1	2
7.1476035	-4.459038	1	5
-8.167674	22.682772	1	6
19.427282	-1.5853782	1	3
-5.313664	-20.861452	1	1
5.019895	14.322432	1	4
0.6103232	19.519526	1	0
9.7769165	-23.64115	0	7
-17.194672	17.847904	0	6
-3.426701	-32.992413	0	1
-0.33509487	3.5698678	0	2
-4.9446435	-10.761642	1	5
-9.641916	-2.1110206	1	2
-12.9820175	4.4169965	1	2
0.22469895	17.931534	1	4
19.340431	-5.896965	0	3
3.8776417	10.1466255	0	4
15.305737	-23.282293	0	7
0.8968554	30.655884	1	0
-5.162717	7.29817	1	2
-16.656794	18.458487	0	6
11.016184	15.810095	1	4
10.065054	-19.061926	0	7
17.656885	-1.1324112	0	3
-9.303077	-2.2246048	1	2
-9.285376	-2.2276404	1	2
-3.5204022	-12.494752	0	5
-17.09369	19.549013	0	6
-5.9642153	-11.958681	1	5
-10.542747	-22.565332	1	1
9.776918	-23.641151	0	7
20.049892	1.6440493	1	3
16.68704	2.779392	1	3
-4.641311	12.517388	1	6
15.305737	-23.282293	1	7
5.387213	-5.3161154	1	5
11.003337	15.792923	1	4
11.005551	15.77348	1	4
-8.982308	-2.1332858	1	2
19.436502	-5.8257637	0	3
15.309425	-23.26588	0	7
7.4927526	12.548291	1	4
-9.794983	25.280283	0	6
-10.882391	13.868505	1	6
10.687489	15.709875	1	4
3.6195157	13.892157	1	4
-9.64211	-2.114828	1	2
-8.167586	22.68312	1	6
-8.617983	-24.554216	0	1
-4.6413054	12.517393	1	6
19.978558	1.8193561	0	3
19.214012	-5.909641	0	3
-5.480452	-20.04751	0	1
15.13478	-23.666006	1	7
15.124945	-23.67803	0	7
-9.79033	25.291204	1	6
-16.657227	18.433222	0	6
10.065067	-19.06206	1	7
-5.573186	2.7546325	1	2
9.777462	-23.640999	0	7
-3.6981301	-33.641125	0	1
7.4927645	12.548007	1	4
11.498413	3.1837587	1	3
19.403723	-5.8396	1	3
10.067691	-21.569286	0	7
-4.641311	12.517388	0	6
-9.302135	-2.2265995	1	2
-16.687254	18.653858	1	6
-3.154366	-33.447083	0	1
-0.10194578	-25.867762	0	1
3.8775063	10.146523	0	4
-9.034884	4.623493	1	2
-4.641497	12.517406	1	6
-7.586761	11.699037	1	6
10.064291	-19.062418	0	7
4.392013	10.139042	0	4
-17.090183	19.555891	0	6
4.392013	10.139042	1	4
4.392013	10.139042	1	4
-17.205528	19.440968	1	6
-5.480452	-20.04751	0	1
1.1974444	30.395216	1	0
19.234316	-5.908158	1	3
-0.33510816	3.570039	1	2
-10.564539	-22.542591	0	1
-11.666494	-27.319109	0	1
-9.034905	4.623505	1	2
0.92194664	30.654121	1	0
13.866277	-2.5497754	0	3
-5.594119	0.6569206	1	2
-4.0458364	14.082672	0	6
11.49841	3.1837616	1	3
15.134841	-23.665928	0	7
1.3747412	30.022457	1	0
4.5240636	9.670606	0	4
1.2194592	30.368288	1	0
-2.1789608	3.3087282	1	2
-9.302135	-2.2265995	0	2
-8.627609	17.253801	1	6
14.419126	-1.3938268	1	3
0.9100148	-21.678127	0	1
-17.398228	18.202084	1	6
14.88364	-23.942774	0	7
1.116066	-3.3817198	1	5
10.689311	15.709662	1	4
0.20269528	-9.680038	1	5
-5.480452	-20.04751	0	1
-10.556816	2.545867	1	2
14.322423	-2.1245487	1	3
-9.642106	-2.1148298	1	2
-17.420525	19.01818	1	6
1.4256091	-21.110363	1	1
3.1788843	-16.124245	0	5
14.860234	-23.959658	0	7
-10.5568075	2.5458455	1	2
-1.6620797	5.39536	1	2
-9.794983	25.280283	1	6
-16.84652	18.164345	1	6
11.18301	-4.528806	0	3
6.514156	-4.1523004	0	5
-11.662805	-27.324867	0	1
-8.168133	22.683159	0	6
13.826685	3.9782014	1	3
-4.0696507	-33.658833	0	1
-5.963962	-11.9586525	1	5
20.049746	1.6431714	1	3
1.1933635	30.400333	1	0
-12.974221	4.423879	1	2
3.1788843	-16.124245	0	5
-0.010328859	-12.135005	0	5
-3.6963005	-33.64201	0	1
-4.6477094	12.511543	1	6
1.3745085	30.023016	0	0
-6.358205	-9.624709	1	5
-11.6626625	-27.324972	1	1
2.588026	-3.5595152	1	5
10.889527	0.72268283	1	3
4.7383547	-15.089663	1	5
-3.154384	-33.44709	0	1
19.978558	1.8193561	1	3
7.1476026	-4.459038	1	5
0.2247018	17.93217	1	4
19.978558	1.8193561	0	3
-5.480452	-20.04751	1	1
-4.0458384	14.082677	0	6
-4.727952	21.45517	1	6
7.989444	-21.684086	0	7
10.889527	0.72268283	0	3
-8.99802	-2.139251	1	2
-17.430971	19.02133	0	6
11.183019	-4.5288043	1	3
-17.381588	18.68068	1	6
-17.40129	18.432758	0	6
-5.1635194	7.290555	0	2
-8.997902	-2.1391351	1	2
-5.229034	4.9660854	1	2
-11.662805	-27.324867	0	1
-4.1046743	-33.685406	0	1
-3.4244332	-33.572968	1	1
-8.627606	-24.558617	1	1
3.9556956	-4.441278	1	5
-9.642106	-2.114833	1	2
20.049892	1.6440493	1	3
15.055199	-23.820278	0	7
4.5241466	9.670885	1	4
-5.480452	-20.04751	0	1
-6.271672	6.071273	1	2
-7.99708	12.284139	1	6
-4.727952	21.45517	1	6
-4.045549	14.082488	1	6
0.45237857	30.817072	1	0
0.4524175	30.817072	1	0
-17.384485	18.695967	1	6
-12.974221	4.423879	1	2
4.5241466	9.670885	0	4
0.47465593	30.857971	0	0
-9.794983	25.280283	1	6
19.428137	-1.586175	1	3
-12.974223	4.4238772	1	2
-17.398664	18.202934	1	6
13.826685	3.9782376	1	3
14.860577	-23.95943	1	7
0.7367525	-12.225651	1	5
3.1788843	-16.124245	0	5
-5.163302	7.290736	1	2
-0.33747387	3.566172	1	2
-5.4335947	6.1750484	1	2
3.1788843	-16.124245	0	5
-8.167961	22.684586	1	6
15.305737	-23.282293	0	7
11.702414	15.283495	1	4
10.881012	0.7316027	0	3
-11.670793	-27.31868	0	1
3.169605	-16.144762	0	5
6.5138626	-4.152322	1	5
11.475306	-4.2616363	0	3
3.9557216	-4.441136	1	5
-1.7669691	1.2590888	1	2
2.1742527	20.618494	1	0
-12.609158	4.244698	0	2
10.079358	-4.5569544	0	3
